#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.15555.2	12490	256	0.27695000000000003	11.616187477111819	1	0.553258	coding
MSTRG.15555.3	12490	256	0.27695000000000003	11.616187477111819	1	0.553258	coding
MSTRG.15555.4	12479	256	0.27695000000000003	11.616187477111819	1	0.553258	coding
MSTRG.15555.5	8364	256	0.30105000000000004	11.616187477111819	1	0.742802	coding
MSTRG.15555.6	1307	51	0.39095	4.571128273010253	1	0.0571718	noncoding
MSTRG.15556.1	2135	256	0.30645	11.616187477111819	1	0.780295	coding
MSTRG.15557.1	23102	288	0.28222	10.85952205657959	1	0.858428	coding
MSTRG.15557.2	22391	288	0.28222	10.85952205657959	1	0.858428	coding
MSTRG.15557.3	18301	288	0.27947000000000005	10.85952205657959	1	0.843855	coding
MSTRG.15557.4	23102	288	0.28222	10.85952205657959	1	0.858428	coding
MSTRG.15557.5	22391	288	0.28222	10.85952205657959	1	0.858428	coding
MSTRG.15557.6	22391	288	0.28222	10.85952205657959	1	0.858428	coding
MSTRG.15557.7	21846	288	0.27947000000000005	10.85952205657959	1	0.843855	coding
MSTRG.15558.1	747	76	0.35541999999999996	6.061958122253418	-1	0.0432214	noncoding
MSTRG.15559.1	1551	99	0.3514	11.437158775329593	1	0.134044	noncoding
MSTRG.15560.1	6583	224	0.28657	11.350126457214355	1	0.534918	coding
MSTRG.15560.2	9679	631	0.25604	9.989134407043458	1	0.999859	coding
MSTRG.15560.3	9480	631	0.25604	9.989134407043458	1	0.999859	coding
MSTRG.15560.4	6583	224	0.28657	11.350126457214355	1	0.534918	coding
MSTRG.15561.1	1575	33	0.30509000000000003	11.999967765808105	1	0.0188741	noncoding
MSTRG.15562.1	12192	2662	0.21719	9.772520637512205	1	1	coding
MSTRG.15563.1	4493	292	0.30152	8.958284950256349	1	0.990149	coding
MSTRG.15564.1	2793	227	0.26781	8.6561861038208	1	0.816355	coding
MSTRG.15565.1	5387	500	0.26707000000000003	10.146050453186035	1	0.998744	coding
MSTRG.15566.1	7118	173	0.33008	10.054440879821776	1	0.667154	coding
MSTRG.15567.1	34408	1813	0.27412000000000003	7.4457601547241214	1	1	coding
MSTRG.15567.2	16083	1813	0.32092	7.4457601547241214	1	1	coding
MSTRG.15567.3	25428	1813	0.27412000000000003	7.4457601547241214	1	1	coding
MSTRG.15568.1	598	159	0.27573000000000003	10.529701805114744	-1	0.104996	noncoding
MSTRG.15569.1	2724	158	0.40935	6.405777168273925	1	0.961222	coding
MSTRG.15570.1	5167	306	0.27712000000000003	8.9243745803833	1	0.981744	coding
MSTRG.15570.2	5160	306	0.27712000000000003	8.9243745803833	1	0.981744	coding
MSTRG.15570.3	5151	306	0.27712000000000003	8.9243745803833	1	0.981744	coding
MSTRG.15570.4	5119	306	0.27712000000000003	8.9243745803833	1	0.981744	coding
MSTRG.15570.5	5119	306	0.27712000000000003	8.9243745803833	1	0.981744	coding
MSTRG.15571.1	1062	85	0.34831999999999996	11.607613182067873	1	0.0821903	noncoding
MSTRG.15572.1	3802	168	0.28552	11.774650764465335	1	0.217959	noncoding
MSTRG.15573.1	18234	332	0.27488	7.994224739074706	1	0.99711	coding
MSTRG.15574.1	4407	184	0.36184000000000005	10.500884437561034	1	0.862577	coding
MSTRG.15575.1	10076	247	0.30720000000000003	8.538015556335449	1	0.97121	coding
MSTRG.15576.1	5599	302	0.22849	11.008186149597169	1	0.526141	coding
MSTRG.15577.1	6261	336	0.25504000000000004	6.6278470993042	1	0.999228	coding
MSTRG.15578.1	5691	294	0.25823	9.638039588928223	1	0.897284	coding
MSTRG.15579.1	5874	340	0.38411	11.617541313171387	1	0.999541	coding
MSTRG.15580.1	3741	271	0.31672	11.551590156555175	1	0.89372	coding
MSTRG.15581.1	3119	265	0.35356000000000004	10.479609870910643	1	0.990745	coding
MSTRG.15581.2	3098	265	0.35356000000000004	10.479609870910643	1	0.990745	coding
MSTRG.15582.1	2443	252	0.33548	8.44808216094971	1	0.99271	coding
MSTRG.15583.1	2533	150	0.41707	9.251358222961425	1	0.894449	coding
MSTRG.15584.1	6725	265	0.30560000000000004	9.295905876159669	1	0.971547	coding
MSTRG.15585.1	327	60	0.39532999999999996	9.773165321350096	1	0.0553896	noncoding
MSTRG.15586.1	5308	415	0.28181	8.92256946563721	1	0.999536	coding
MSTRG.15587.1	3414	328	0.24445	9.969664955139159	-1	0.0287567	noncoding
MSTRG.15588.1	8043	689	0.35131	9.322273445129394	1	1	coding
MSTRG.15588.2	693	156	0.36324000000000006	5.814481163024904	-1	0.101674	noncoding
MSTRG.15589.1	4631	216	0.36889	8.633557701110842	1	0.987153	coding
MSTRG.15589.2	4631	216	0.36889	8.633557701110842	1	0.987153	coding
MSTRG.15589.3	6474	396	0.38721000000000005	9.00502452850342	1	0.999999	coding
MSTRG.15590.1	1881	181	0.40302000000000004	11.999967765808105	1	0.870791	coding
MSTRG.15591.1	5373	172	0.30717	6.91312198638916	-1	0.173234	noncoding
MSTRG.15591.2	4067	172	0.34834	6.91312198638916	-1	0.140048	noncoding
MSTRG.15592.1	18570	399	0.2649	11.999967765808105	1	0.78781	coding
MSTRG.15592.2	18570	399	0.2649	11.999967765808105	1	0.78781	coding
MSTRG.15592.3	16544	399	0.27662000000000003	11.999967765808105	1	0.878007	coding
MSTRG.15592.4	13601	345	0.28745000000000004	8.85906810760498	1	0.997088	coding
MSTRG.15592.5	16627	399	0.27662000000000003	11.999967765808105	1	0.878007	coding
MSTRG.15592.6	16537	399	0.27662000000000003	11.999967765808105	1	0.878007	coding
MSTRG.15592.7	13588	345	0.28745000000000004	8.85906810760498	1	0.997088	coding
MSTRG.15593.1	13588	591	0.28103	10.708085823059083	1	0.999839	coding
MSTRG.15593.2	13583	591	0.28103	10.708085823059083	1	0.999839	coding
MSTRG.15593.3	8733	339	0.30289	4.558566856384279	1	0.999995	coding
MSTRG.15594.1	1799	108	0.32841	7.556880378723145	1	0.190414	noncoding
MSTRG.15595.1	6244	220	0.2756	8.806590843200684	1	0.798433	coding
MSTRG.15595.2	6244	220	0.2756	8.806590843200684	1	0.798433	coding
MSTRG.15596.1	42834	276	0.26837000000000005	4.600684547424316	1	0.999714	coding
MSTRG.15596.2	41043	276	0.26837000000000005	4.600684547424316	1	0.999714	coding
MSTRG.15596.3	41030	276	0.26837000000000005	4.600684547424316	1	0.999714	coding
MSTRG.15596.4	24151	276	0.29223	4.600684547424316	1	0.999816	coding
MSTRG.15596.5	24151	276	0.29223	4.600684547424316	1	0.999816	coding
MSTRG.15596.6	24151	276	0.29223	4.600684547424316	1	0.999816	coding
MSTRG.15596.7	24136	276	0.29223	4.600684547424316	1	0.999816	coding
MSTRG.15596.8	9142	132	0.30708	9.096505165100098	1	0.264769	noncoding
MSTRG.15597.1	81278	469	0.27807000000000004	11.711729621887208	1	0.976647	coding
MSTRG.15597.2	75962	469	0.27807000000000004	11.711729621887208	1	0.976647	coding
MSTRG.15597.3	81268	469	0.27807000000000004	11.711729621887208	1	0.976647	coding
MSTRG.15597.4	31580	469	0.27807000000000004	11.711729621887208	1	0.976647	coding
MSTRG.15598.1	28429	222	0.28243	9.045188331604006	1	0.814201	coding
MSTRG.15598.2	27235	222	0.28243	9.045188331604006	1	0.814201	coding
MSTRG.15598.3	27232	222	0.28243	9.045188331604006	1	0.814201	coding
MSTRG.15598.4	27232	222	0.28243	9.045188331604006	1	0.814201	coding
MSTRG.15598.5	27232	222	0.28243	9.045188331604006	1	0.814201	coding
MSTRG.15598.6	27215	222	0.28243	9.045188331604006	1	0.814201	coding
MSTRG.15598.7	27206	222	0.28243	9.045188331604006	1	0.814201	coding
MSTRG.15599.1	16318	262	0.28091	7.6575422286987305	1	0.980454	coding
MSTRG.15600.1	10468	140	0.32057	6.965015983581543	1	0.540068	coding
MSTRG.15600.2	10468	140	0.32057	6.965015983581543	1	0.540068	coding
MSTRG.15600.3	10462	140	0.32057	6.965015983581543	1	0.540068	coding
MSTRG.15600.4	10109	140	0.32284999999999997	6.965015983581543	1	0.549413	coding
MSTRG.15600.5	10109	140	0.32284999999999997	6.965015983581543	1	0.549413	coding
MSTRG.15600.6	9393	140	0.31806	6.965015983581543	1	0.529975	coding
MSTRG.15601.1	11344	299	0.26906	10.16487522125244	1	0.899678	coding
MSTRG.15602.1	12099	110	0.28851000000000004	10.264930152893065	1	0.111456	noncoding
MSTRG.15602.2	12099	110	0.28851000000000004	10.264930152893065	1	0.111456	noncoding
MSTRG.15602.3	12038	110	0.29187	10.264930152893065	1	0.114492	noncoding
MSTRG.15602.4	12038	110	0.29187	10.264930152893065	1	0.114492	noncoding
MSTRG.15602.5	12038	110	0.29187	10.264930152893065	1	0.114492	noncoding
MSTRG.15602.6	12038	110	0.29187	10.264930152893065	1	0.114492	noncoding
MSTRG.15602.7	12038	110	0.29187	10.264930152893065	1	0.114492	noncoding
MSTRG.15602.8	12003	110	0.29187	10.264930152893065	1	0.114492	noncoding
MSTRG.15603.1	5540	140	0.30284999999999995	9.273341941833493	1	0.301106	noncoding
MSTRG.15603.2	5540	140	0.30284999999999995	9.273341941833493	1	0.301106	noncoding
MSTRG.15603.3	5441	140	0.31457	9.273341941833493	1	0.347751	noncoding
MSTRG.15604.1	37617	224	0.28243	9.399184226989746	1	0.788538	coding
MSTRG.15604.2	37617	224	0.28243	9.399184226989746	1	0.788538	coding
MSTRG.15604.3	37587	224	0.28243	9.399184226989746	1	0.788538	coding
MSTRG.15604.4	37585	224	0.28243	9.399184226989746	1	0.788538	coding
MSTRG.15605.1	16817	222	0.27595000000000003	9.124677848815917	1	0.775777	coding
MSTRG.15606.1	32691	272	0.27408	5.514371299743652	1	0.998807	coding
MSTRG.15606.2	16455	272	0.2757	5.514371299743652	1	0.998848	coding
MSTRG.15607.1	7247	231	0.31033	6.248617362976075	1	0.992327	coding
MSTRG.15608.1	9165	167	0.27437000000000006	6.560947608947754	1	0.734486	coding
MSTRG.15609.1	3294	153	0.28293999999999997	9.591042137145994	1	0.301484	noncoding
MSTRG.15610.1	20960	201	0.28283	8.443956184387211	1	0.761977	coding
MSTRG.15611.1	760	58	0.40376	9.006700706481933	1	0.0477258	noncoding
MSTRG.15611.2	753	58	0.40376	9.006700706481933	1	0.0477258	noncoding
MSTRG.15612.1	1101	54	0.34275	6.517067909240722	1	0.0208358	noncoding
MSTRG.15613.1	950	143	0.28801	10.526027107238768	-1	0.129511	noncoding
MSTRG.15613.2	950	143	0.28801	10.526027107238768	-1	0.129511	noncoding
MSTRG.15614.1	6276	174	0.26753000000000005	7.536532020568848	1	0.622184	coding
MSTRG.15614.2	6236	174	0.26753000000000005	7.536532020568848	1	0.622184	coding
MSTRG.15615.1	11818	176	0.27538	11.999967765808105	1	0.191244	noncoding
MSTRG.15615.2	11818	176	0.27538	11.999967765808105	1	0.191244	noncoding
MSTRG.15616.1	666	59	0.37261	9.607481575012208	1	0.0409009	noncoding
MSTRG.15617.1	10964	380	0.26273	10.12013416290283	1	0.976789	coding
MSTRG.15618.1	13972	207	0.30706	8.856038093566895	1	0.860063	coding
MSTRG.15619.1	7743	306	0.29837	5.550634574890137	1	0.999877	coding
MSTRG.15620.1	4262	253	0.29297	10.421910667419432	1	0.855695	coding
MSTRG.15620.2	3865	253	0.27701000000000003	10.421910667419432	1	0.76821	coding
MSTRG.15620.3	3865	253	0.27701000000000003	10.421910667419432	1	0.76821	coding
MSTRG.15621.1	10400	216	0.29134	9.448953819274902	1	0.788037	coding
MSTRG.15621.2	10395	216	0.29134	9.448953819274902	1	0.788037	coding
MSTRG.15622.1	15354	354	0.27163000000000004	9.606707954406737	1	0.986562	coding
MSTRG.15622.2	15354	354	0.27163000000000004	9.606707954406737	1	0.986562	coding
MSTRG.15623.1	6256	702	0.32345	6.215764427185058	1	1	coding
MSTRG.15623.2	5775	702	0.34655	6.215764427185058	1	1	coding
MSTRG.15623.3	5416	702	0.34035000000000004	6.215764427185058	1	1	coding
MSTRG.15624.1	10808	198	0.29961000000000004	9.62604846954346	1	0.709658	coding
MSTRG.15624.2	18742	198	0.27651000000000003	9.62604846954346	1	0.571093	coding
MSTRG.15624.3	18742	198	0.27651000000000003	9.62604846954346	1	0.571093	coding
MSTRG.15624.4	18742	198	0.27651000000000003	9.62604846954346	1	0.571093	coding
MSTRG.15624.5	18734	198	0.27651000000000003	9.62604846954346	1	0.571093	coding
MSTRG.15624.6	10800	198	0.29961000000000004	9.62604846954346	1	0.709658	coding
MSTRG.15624.7	10800	198	0.29961000000000004	9.62604846954346	1	0.709658	coding
MSTRG.15625.1	2313	240	0.38018	9.869674491882325	1	0.994542	coding
MSTRG.15626.1	27725	183	0.28434000000000004	7.031744956970214	1	0.808429	coding
MSTRG.15626.2	27715	183	0.28434000000000004	7.031744956970214	1	0.808429	coding
MSTRG.15626.3	27715	183	0.28434000000000004	7.031744956970214	1	0.808429	coding
MSTRG.15626.4	27701	183	0.28434000000000004	7.031744956970214	1	0.808429	coding
MSTRG.15626.5	27701	183	0.28434000000000004	7.031744956970214	1	0.808429	coding
MSTRG.15626.6	27695	183	0.28434000000000004	7.031744956970214	1	0.808429	coding
MSTRG.15626.7	26844	183	0.28434000000000004	7.031744956970214	1	0.808429	coding
MSTRG.15627.1	228	16	0.38781	10.918575096130368	-1	0.134944	noncoding
MSTRG.15628.1	15778	315	0.28561000000000003	11.416077613830566	1	0.868171	coding
MSTRG.15628.2	8450	274	0.35214	11.415497398376463	-1	0.15685	noncoding
MSTRG.15628.3	3784	190	0.35214	6.880666923522949	1	0.968673	coding
MSTRG.15628.4	6626	190	0.38988	6.880666923522949	1	0.988636	coding
MSTRG.15629.1	19952	330	0.26438	11.978564262390137	1	0.607069	coding
MSTRG.15629.2	4538	330	0.32673	11.978564262390137	1	0.970452	coding
MSTRG.15630.1	8525	199	0.27389	8.92108669281006	1	0.647489	coding
MSTRG.15630.2	8401	199	0.28985	8.92108669281006	1	0.732625	coding
MSTRG.15631.1	1888	116	0.32757000000000003	10.475290489196777	1	0.193429	noncoding
MSTRG.15632.1	12385	250	0.28126	8.274210929870609	1	0.947828	coding
MSTRG.15632.2	12385	250	0.28126	8.274210929870609	1	0.947828	coding
MSTRG.15633.1	4415	372	0.28034000000000003	8.933271217346196	1	0.997994	coding
MSTRG.15634.1	12716	352	0.26668000000000003	9.254903984069824	1	0.988265	coding
MSTRG.15634.2	1991	172	0.25433	4.667413520812987	1	0.961935	coding
MSTRG.15635.1	8709	191	0.28561000000000003	5.960614204406738	1	0.937856	coding
MSTRG.15636.1	2758	107	0.33682	11.316602897644042	-1	0.169018	noncoding
MSTRG.15636.2	2714	107	0.33682	11.316602897644042	-1	0.169018	noncoding
MSTRG.15637.1	1778	109	0.27454	11.999967765808105	1	0.0787197	noncoding
MSTRG.15638.1	43413	213	0.28146	9.8161657333374	1	0.670419	coding
MSTRG.15638.2	47121	317	0.28146	11.95148754119873	-1	0.0148805	noncoding
MSTRG.15638.3	46870	317	0.28146	11.95148754119873	-1	0.0148805	noncoding
MSTRG.15639.1	34894	387	0.26837000000000005	9.10733585357666	1	0.996677	coding
MSTRG.15639.2	34835	387	0.26837000000000005	9.10733585357666	1	0.996677	coding
MSTRG.15640.1	2847	276	0.34082	6.543952751159668	1	0.999643	coding
MSTRG.15641.1	3132	281	0.30213	11.74937915802002	1	0.817028	coding
MSTRG.15642.1	12291	361	0.25072	11.36353588104248	1	0.753357	coding
MSTRG.15643.1	4627	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15643.2	4627	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15643.3	4627	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15643.4	4627	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15643.5	4621	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15643.6	4621	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15643.7	4621	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15643.8	4527	204	0.34711000000000003	5.354483222961425	1	0.994867	coding
MSTRG.15644.1	6185	143	0.26913000000000004	11.741127204895019	1	0.134463	noncoding
MSTRG.15644.2	5876	143	0.26913000000000004	11.741127204895019	1	0.134463	noncoding
MSTRG.15644.3	5706	143	0.26082	11.741127204895019	1	0.130322	noncoding
MSTRG.15644.4	5706	143	0.26082	11.741127204895019	1	0.130322	noncoding
MSTRG.15644.5	5332	143	0.26325000000000004	11.741127204895019	1	0.131202	noncoding
MSTRG.15644.6	5296	143	0.26325000000000004	11.741127204895019	1	0.131202	noncoding
MSTRG.15644.7	4928	121	0.26325000000000004	9.056921577453611	1	0.137606	noncoding
MSTRG.15645.1	997	34	0.41075	8.343836784362793	1	0.0123325	noncoding
MSTRG.15646.1	10714	304	0.28159	9.915769386291505	1	0.956367	coding
MSTRG.15646.2	10693	304	0.28159	9.915769386291505	1	0.956367	coding
MSTRG.15646.3	10619	304	0.28159	9.915769386291505	1	0.956367	coding
MSTRG.15647.1	1311	203	0.32757000000000003	7.455763816833497	1	0.953763	coding
MSTRG.15648.1	2543	100	0.28993	11.00238399505615	1	0.0854148	noncoding
MSTRG.15648.2	2523	100	0.28993	11.00238399505615	1	0.0854148	noncoding
MSTRG.15649.1	485	67	0.38930000000000003	6.515931129455566	1	0.0633561	noncoding
MSTRG.15650.1	962	57	0.38941	10.961704444885253	1	0.051488	noncoding
MSTRG.15651.1	4451	117	0.25224	8.626917457580568	1	0.133581	noncoding
MSTRG.15651.2	4836	117	0.26302000000000003	8.626917457580568	1	0.133371	noncoding
MSTRG.15652.1	10985	2079	0.21719	11.999967765808105	1	0.976441	coding
MSTRG.15652.2	10680	2079	0.21719	11.999967765808105	1	0.976441	coding
MSTRG.15652.3	10979	2079	0.21719	11.999967765808105	1	0.976441	coding
MSTRG.15653.1	25187	170	0.28240000000000004	5.959761619567872	1	0.848413	coding
MSTRG.15653.2	25187	170	0.28240000000000004	5.959761619567872	1	0.848413	coding
MSTRG.15653.3	25187	170	0.28240000000000004	5.959761619567872	1	0.848413	coding
MSTRG.15653.4	25187	170	0.28240000000000004	5.959761619567872	1	0.848413	coding
MSTRG.15654.1	4387	334	0.28882	11.260773277282716	1	0.933522	coding
MSTRG.15655.1	6717	405	0.28336	10.69512767791748	1	0.99119	coding
MSTRG.15655.2	3689	283	0.30177	11.281918907165526	1	0.889208	coding
MSTRG.15655.3	2587	206	0.34368	6.0833864212036115	1	0.990584	coding
MSTRG.15656.1	3499	210	0.33808	9.729004478454591	1	0.92306	coding
MSTRG.15656.2	2078	145	0.30289	7.237615776062013	1	0.5	coding
MSTRG.15657.1	5317	234	0.31519	11.22396183013916	1	0.807373	coding
MSTRG.15658.1	3261	72	0.30712	5.997673225402831	1	0.0538069	noncoding
MSTRG.15659.1	802	103	0.34812	11.266510963439941	1	0.151377	noncoding
MSTRG.15660.1	8921	310	0.30134000000000005	5.948166465759278	1	0.999845	coding
MSTRG.15661.1	6159	127	0.26783	9.565125846862792	1	0.151082	noncoding
MSTRG.15661.2	6137	127	0.26783	9.565125846862792	1	0.151082	noncoding
MSTRG.15662.1	4393	225	0.37877999999999995	5.648909187316894	1	0.99924	coding
MSTRG.15663.1	777	42	0.35903	4.3962915420532225	1	0.0263337	noncoding
MSTRG.15664.1	1138	75	0.36623000000000006	11.782644844055177	-1	0.179531	noncoding
MSTRG.15665.1	40213	1748	0.26539	4.2520341873168945	1	1	coding
MSTRG.15665.2	29095	1748	0.26044	4.2520341873168945	1	1	coding
MSTRG.15665.3	28987	1748	0.26044	4.2520341873168945	1	1	coding
MSTRG.15665.4	3349	290	0.27659000000000006	6.542020225524904	1	0.997949	coding
MSTRG.15665.5	6530	290	0.30445	6.542020225524904	1	0.999246	coding
MSTRG.15666.1	6873	1113	0.41053	6.006767463684081	1	1	coding
MSTRG.15667.1	8981	2179	0.26354	9.688453865051269	-1	5.98812e-11	noncoding
MSTRG.15668.1	9373	2674	0.28015	10.058631324768069	-1	1.06602e-12	noncoding
MSTRG.15668.2	9102	2674	0.28201	10.058631324768069	-1	2.41169e-12	noncoding
MSTRG.15669.1	1455	235	0.37321	10.044061470031735	1	0.990023	coding
MSTRG.15670.1	15300	2130	0.31689	11.660670661926268	1	1	coding
MSTRG.15671.1	612	62	0.33645	10.056052589416506	1	0.0376612	noncoding
MSTRG.15672.1	18868	1070	0.27492	9.704377555847167	1	1	coding
MSTRG.15672.2	18773	1070	0.27492	9.704377555847167	1	1	coding
MSTRG.15673.1	211	0	0.36275	0.0	-1	2.69204e-06	noncoding
MSTRG.15674.1	1248	168	0.33605	10.176801872253417	1	0.652714	coding
MSTRG.15675.1	4904	378	0.31793000000000005	6.768466758728027	1	0.999992	coding
MSTRG.15675.2	4904	378	0.31793000000000005	6.768466758728027	1	0.999992	coding
MSTRG.15676.1	716	61	0.27412000000000003	8.500108146667483	-1	0.168525	noncoding
MSTRG.15677.1	219	57	0.38926	9.514002418518068	-1	0.0937958	noncoding
MSTRG.15678.1	6992	655	0.34075999999999995	10.74122257232666	1	1	coding
MSTRG.15679.1	617	50	0.40146999999999994	11.999967765808105	1	0.0369962	noncoding
MSTRG.15680.1	1313	86	0.31397	9.409757041931151	1	0.06829	noncoding
MSTRG.15681.1	4247	610	0.32446	10.487152671813963	1	1	coding
MSTRG.15682.1	5085	523	0.32414	6.375140953063965	1	1	coding
MSTRG.15683.1	553	120	0.42779	9.491631889343264	1	0.681385	coding
MSTRG.15684.1	3193	595	0.38288999999999995	9.545656394958495	1	1	coding
MSTRG.15685.1	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.2	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.3	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.4	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.5	819	26	0.25088	5.05994358062744	1	0.0304899	noncoding
MSTRG.15685.6	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.7	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.8	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.9	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
MSTRG.15685.10	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.11	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.12	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
MSTRG.15685.13	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
MSTRG.15685.14	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
MSTRG.15685.15	714	0	0.24043	0.0	-1	1.74332e-05	noncoding
MSTRG.15685.16	819	26	0.25088	5.05994358062744	1	0.0304899	noncoding
MSTRG.15685.17	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
MSTRG.15685.18	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
MSTRG.15685.19	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
MSTRG.15685.20	2388	262	0.27439	9.471582221984864	-1	0.109313	noncoding
MSTRG.15685.21	2150	183	0.28059	9.535921669006349	-1	0.138063	noncoding
